cf_id,outcome,backer_id,first_name,last_name,email
65,live,kf583,Kristina,Farrell,kfarrell@live.com
65,live,bh618,Blaise,Herbert,bherbert@protonmail.com
65,live,pp126,Prima,Pilote,ppilote@live.com
910,live,kf282,Kevin,Ford,kford@yahoo.com
1911,live,hb505,Holland,Brinkerhoff,hbrinkerhoff@live.com
65,live,rc421,Rosabel,Cardon,rcardon@protonmail.com
65,live,cc595,Clifton,Cicio,ccicio@yahoo.com
948,live,ms810,Montrell,Schmitt,mschmitt@outlook.com
65,live,cc343,Clemente,Chauvet,cchauvet@outlook.com
65,live,mv448,Marcos,Viel,mviel@outlook.com
65,live,ib668,Idell,Blackburn,iblackburn@gmail.com
1572,live,hb393,Hermine,Bates,hbates@yandex.com
65,live,ah345,Armand,Hall,ahall@live.com
1572,live,jc355,Julian,Cardenas,jcardenas@yandex.com
65,live,sf571,Shon,Frost,sfrost@live.com
968,live,dl914,David,Lebas,dlebas@protonmail.com
1114,live,ag220,Angelina,Guida,aguida@gmail.com
65,live,nh963,Nicoletta,Hood,nhood@protonmail.com
65,live,bb345,Beata,Bischoffs,bbischoffs@gmail.com
968,live,sp482,Sonia,Panozzo,spanozzo@protonmail.com
1572,live,ac807,Albinia,Colon,acolon@gmail.com
65,live,lp322,Logan,Pitts,lpitts@protonmail.com
65,live,th942,Tom,Hofmeister,thofmeister@outlook.com
563,live,lc707,Lou,Cordaro,lcordaro@outlook.com
968,live,ml646,Meriem,Lindsey,mlindsey@protonmail.com
238,live,ih987,Imelda,Haynes,ihaynes@yahoo.com
1911,live,ah213,Annika,Houk,ahouk@protonmail.com
65,live,nm664,Natalya,Marques,nmarques@yahoo.com
65,live,wb613,William,Botticelli,wbotticelli@protonmail.com
65,live,aa174,Alix,Adkins,aadkins@outlook.com
65,live,gw422,Gianpaolo,Wall,gwall@yahoo.com
968,live,bf209,Bronwyn,Fuchs,bfuchs@live.com
65,live,np290,Neville,Patenaude,npatenaude@yandex.com
65,live,rc255,Rico,Cervelli,rcervelli@protonmail.com
1572,live,as439,Aramis,Sutton,asutton@live.com
65,live,fh603,Fulvio,Hatfield,fhatfield@protonmail.com
968,live,od396,Oswaldo,Dirks,odirks@yahoo.com
563,live,rd571,Raymond,Despres,rdespres@protonmail.com
968,live,to793,Titouan,Olsen,tolsen@yandex.com
563,live,yp317,Yee,Pohl,ypohl@yandex.com
65,live,hm785,Hilda,Magnin,hmagnin@gmail.com
65,live,bb745,Brunetta,Battista,bbattista@protonmail.com
65,live,aj256,Ali,Johnson,ajohnson@yandex.com
65,live,gb612,Garen,Balestrieri,gbalestrieri@live.com
1911,live,jg104,Jerald,Gros,jgros@live.com
563,live,am940,Ali,Manzella,amanzella@yahoo.com
968,live,kl379,Kunigunde,Lawrence,klawrence@protonmail.com
65,live,jk118,Jesper,Kinney,jkinney@protonmail.com
65,live,fb822,Fabrizia,Beckert,fbeckert@outlook.com
65,live,hl483,Hassie,Lortie,hlortie@gmail.com
65,live,am522,Amara,Morrow,amorrow@live.com
65,live,yd385,Yann,Dudley,ydudley@gmail.com
238,live,pg994,Patrizia,Gerhardt,pgerhardt@gmail.com
563,live,ss878,Sherilyn,Salle,ssalle@outlook.com
65,live,jc530,Judson,Corda,jcorda@live.com
65,live,uc280,Ulrich,Casey,ucasey@yandex.com
65,live,yo890,Yasmine,Ortega,yortega@yandex.com
1572,live,jl151,Julene,Leroux,jleroux@live.com
563,live,tc958,Terresa,Conetta,tconetta@protonmail.com
238,live,bb468,Benno,Blankenship,bblankenship@outlook.com
65,live,ek984,Elya,Kemp,ekemp@gmail.com
563,live,tr337,Tulio,Richter,trichter@protonmail.com
65,live,dc332,Damien,Catalani,dcatalani@protonmail.com
968,live,lt266,Lambert,Taylor,ltaylor@outlook.com
1911,live,jp331,Jesper,Preston,jpreston@outlook.com
65,live,ch149,Celso,Habich,chabich@protonmail.com
563,live,ov932,Owen,Verdier,overdier@yandex.com
65,live,jg157,Jacqueline,Glover,jglover@gmail.com
563,live,lf543,Lunette,Fitzgerald,lfitzgerald@protonmail.com
65,live,ew441,Enrichetta,Wolff,ewolff@outlook.com
65,live,ll550,Lera,Lacroix,llacroix@protonmail.com
968,live,yh832,Youna,Herrera,yherrera@outlook.com
65,live,ag676,Arnoldo,Gabler,agabler@gmail.com
563,live,cm750,Carolynn,Marois,cmarois@yahoo.com
65,live,tc578,Tamatha,Caridi,tcaridi@gmail.com
563,live,xt124,Xaviera,Taylor,xtaylor@yandex.com
968,live,lh881,Laetitia,Hobbs,lhobbs@protonmail.com
563,live,bd768,Bruno,Dreher,bdreher@yandex.com
65,live,gm909,Gidget,Martins,gmartins@gmail.com
563,live,ec360,Edda,Ciambrone,eciambrone@live.com
65,live,dg792,Donatien,Grosz,dgrosz@yandex.com
968,live,cc155,Claribel,Collard,ccollard@gmail.com
65,live,bj789,Beate,Joseph,bjoseph@protonmail.com
2488,live,ma252,Murray,Archambault,marchambault@outlook.com
563,live,ll103,Laine,Lorino,llorino@protonmail.com
1572,live,nb527,Nicolaus,Black,nblack@gmail.com
65,live,ra872,Ricciardo,Acevedo,racevedo@live.com
65,live,ac509,Adolfo,Corriveau,acorriveau@yahoo.com
65,live,mh501,Marco,Hobbs,mhobbs@outlook.com
65,live,tb312,Tamatha,Bambach,tbambach@protonmail.com
65,live,st581,Serita,Thebault,sthebault@yandex.com
563,live,gf637,Glenn,Foerstner,gfoerstner@yahoo.com
1114,live,rc983,Robt,Collin,rcollin@outlook.com
65,live,cz381,Corina,Zappa,czappa@outlook.com
65,live,fg535,Freeman,Gibbs,fgibbs@outlook.com
2837,failed,,,,
251,failed,,,,
1548,successful,,,,
120,failed,,,,
285,successful,,,,
3145,successful,,,,
2918,failed,,,,
601,failed,,,,
647,failed,,,,
497,successful,,,,
2847,failed,,,,
1191,canceled,,,,
3081,canceled,,,,
452,successful,,,,
2415,failed,,,,
1532,successful,,,,
2182,successful,,,,
2311,failed,,,,
665,successful,,,,
550,failed,,,,
2743,successful,,,,
1439,failed,,,,
2285,successful,,,,
2447,failed,,,,
1929,failed,,,,
807,successful,,,,
1231,successful,,,,
2442,successful,,,,
2247,failed,,,,
3195,failed,,,,
2316,successful,,,,
921,failed,,,,
2582,successful,,,,
2241,successful,,,,
253,successful,,,,
399,failed,,,,
2551,failed,,,,
2987,successful,,,,
1143,failed,,,,
270,successful,,,,
2773,canceled,,,,
3140,failed,,,,
1831,failed,,,,
1174,successful,,,,
549,successful,,,,
1680,failed,,,,
2162,successful,,,,
397,successful,,,,
2676,canceled,,,,
1369,failed,,,,
1627,canceled,,,,
2779,successful,,,,
1659,successful,,,,
2136,successful,,,,
1490,successful,,,,
1746,canceled,,,,
2310,failed,,,,
1519,failed,,,,
2592,successful,,,,
2254,successful,,,,
1419,failed,,,,
2931,canceled,,,,
25,successful,,,,
1253,successful,,,,
1069,failed,,,,
359,failed,,,,
2389,successful,,,,
1060,successful,,,,
1348,successful,,,,
1879,failed,,,,
2301,successful,,,,
2156,failed,,,,
2082,successful,,,,
1732,successful,,,,
213,successful,,,,
1818,successful,,,,
2515,failed,,,,
265,canceled,,,,
379,failed,,,,
1229,successful,,,,
1383,failed,,,,
2765,failed,,,,
218,failed,,,,
1546,successful,,,,
2901,failed,,,,
1707,failed,,,,
2448,successful,,,,
1496,canceled,,,,
2185,failed,,,,
1854,failed,,,,
969,failed,,,,
1171,successful,,,,
2500,successful,,,,
2228,failed,,,,
1920,failed,,,,
2206,successful,,,,
785,successful,,,,
449,successful,,,,
2691,successful,,,,
2900,successful,,,,
2427,successful,,,,
2607,successful,,,,
2032,successful,,,,
1071,successful,,,,
733,successful,,,,
1093,successful,,,,
2505,successful,,,,
335,successful,,,,
1289,successful,,,,
2579,failed,,,,
1898,successful,,,,
2219,successful,,,,
2550,successful,,,,
1835,failed,,,,
1073,successful,,,,
1582,failed,,,,
2785,successful,,,,
805,successful,,,,
2444,successful,,,,
3104,failed,,,,
2704,successful,,,,
1388,successful,,,,
1335,successful,,,,
2267,successful,,,,
2090,failed,,,,
1980,successful,,,,
3054,successful,,,,
2499,failed,,,,
135,failed,,,,
2589,failed,,,,
1065,failed,,,,
537,canceled,,,,
1210,successful,,,,
834,successful,,,,
2834,failed,,,,
2300,successful,,,,
526,successful,,,,
2302,failed,,,,
559,successful,,,,
662,failed,,,,
1473,successful,,,,
2293,successful,,,,
974,successful,,,,
1757,successful,,,,
255,successful,,,,
1875,successful,,,,
241,failed,,,,
2835,failed,,,,
1019,successful,,,,
812,successful,,,,
1926,successful,,,,
325,successful,,,,
2556,failed,,,,
2851,failed,,,,
3088,successful,,,,
980,failed,,,,
2392,successful,,,,
1400,successful,,,,
640,failed,,,,
2005,successful,,,,
284,failed,,,,
1954,successful,,,,
33,failed,,,,
1003,failed,,,,
1556,successful,,,,
1085,successful,,,,
2741,failed,,,,
109,successful,,,,
1927,failed,,,,
31,successful,,,,
524,failed,,,,
1129,successful,,,,
2654,failed,,,,
817,successful,,,,
1987,failed,,,,
34,successful,,,,
505,failed,,,,
763,successful,,,,
296,failed,,,,
321,successful,,,,
1847,canceled,,,,
2652,successful,,,,
2240,successful,,,,
684,successful,,,,
614,successful,,,,
146,successful,,,,
752,successful,,,,
2554,successful,,,,
1437,successful,,,,
1656,successful,,,,
2049,successful,,,,
2021,failed,,,,
2019,failed,,,,
2468,successful,,,,
1809,successful,,,,
167,failed,,,,
2164,failed,,,,
1225,failed,,,,
3019,successful,,,,
2201,failed,,,,
64,successful,,,,
478,successful,,,,
2782,successful,,,,
1488,successful,,,,
956,canceled,,,,
777,failed,,,,
1715,failed,,,,
458,failed,,,,
3157,successful,,,,
198,successful,,,,
2871,successful,,,,
1134,failed,,,,
1175,successful,,,,
1498,successful,,,,
1026,successful,,,,
3149,successful,,,,
343,successful,,,,
2390,failed,,,,
1317,successful,,,,
186,failed,,,,
2693,successful,,,,
2031,failed,,,,
1598,failed,,,,
1373,successful,,,,
843,failed,,,,
1509,failed,,,,
705,successful,,,,
480,successful,,,,
337,successful,,,,
1451,successful,,,,
2575,successful,,,,
1281,failed,,,,
1527,successful,,,,
2286,successful,,,,
2925,successful,,,,
314,failed,,,,
627,successful,,,,
400,failed,,,,
2568,failed,,,,
1345,successful,,,,
1139,successful,,,,
636,successful,,,,
3158,successful,,,,
2523,successful,,,,
320,successful,,,,
1840,successful,,,,
426,failed,,,,
595,failed,,,,
47,failed,,,,
1571,successful,,,,
1194,successful,,,,
1717,successful,,,,
2333,failed,,,,
2713,successful,,,,
1758,successful,,,,
1458,failed,,,,
211,successful,,,,
970,failed,,,,
851,successful,,,,
304,successful,,,,
1219,successful,,,,
3027,successful,,,,
687,successful,,,,
2747,failed,,,,
1285,failed,,,,
1632,successful,,,,
1903,failed,,,,
2004,successful,,,,
2712,successful,,,,
1747,successful,,,,
806,failed,,,,
182,failed,,,,
56,successful,,,,
2497,successful,,,,
1748,failed,,,,
2028,successful,,,,
277,successful,,,,
3123,canceled,,,,
1414,successful,,,,
1917,successful,,,,
348,successful,,,,
1215,successful,,,,
965,successful,,,,
3118,successful,,,,
2424,failed,,,,
468,failed,,,,
333,failed,,,,
800,successful,,,,
3087,successful,,,,
1865,successful,,,,
2339,successful,,,,
1358,failed,,,,
2030,successful,,,,
2988,successful,,,,
569,successful,,,,
507,failed,,,,
2936,successful,,,,
596,successful,,,,
2224,successful,,,,
923,failed,,,,
2391,successful,,,,
578,failed,,,,
1699,failed,,,,
2701,successful,,,,
2259,failed,,,,
1955,successful,,,,
500,successful,,,,
2978,successful,,,,
879,failed,,,,
1226,successful,,,,
1372,failed,,,,
2101,failed,,,,
1810,successful,,,,
1427,successful,,,,
91,successful,,,,
642,failed,,,,
3209,successful,,,,
1359,failed,,,,
1698,successful,,,,
3130,failed,,,,
1551,successful,,,,
2288,failed,,,,
2338,failed,,,,
1131,failed,,,,
2729,failed,,,,
1524,successful,,,,
1691,successful,,,,
1792,failed,,,,
1705,successful,,,,
748,failed,,,,
2730,successful,,,,
1780,canceled,,,,
2343,successful,,,,
3203,successful,,,,
1522,failed,,,,
1056,successful,,,,
1607,failed,,,,
2656,successful,,,,
1672,failed,,,,
536,successful,,,,
1729,failed,,,,
1599,successful,,,,
2968,failed,,,,
1935,successful,,,,
2999,failed,,,,
462,successful,,,,
2349,successful,,,,
461,canceled,,,,
2181,successful,,,,
499,successful,,,,
1944,successful,,,,
593,successful,,,,
3176,successful,,,,
367,failed,,,,
822,canceled,,,,
1340,successful,,,,
896,failed,,,,
1417,failed,,,,
298,failed,,,,
1486,canceled,,,,
718,successful,,,,
1387,successful,,,,
3042,failed,,,,
2536,successful,,,,
1834,failed,,,,
2806,successful,,,,
254,successful,,,,
625,failed,,,,
656,failed,,,,
3201,failed,,,,
2480,successful,,,,
1203,failed,,,,
2459,failed,,,,
694,failed,,,,
2098,failed,,,,
1484,successful,,,,
1211,successful,,,,
1136,failed,,,,
2587,successful,,,,
1561,failed,,,,
1148,successful,,,,
1575,failed,,,,
2279,successful,,,,
221,failed,,,,
435,failed,,,,
1378,failed,,,,
3200,successful,,,,
653,successful,,,,
2677,successful,,,,
1405,successful,,,,
576,successful,,,,
3020,failed,,,,
1779,failed,,,,
398,canceled,,,,
589,failed,,,,
108,successful,,,,
2084,successful,,,,
913,canceled,,,,
966,failed,,,,
2495,successful,,,,
1941,failed,,,,
2357,successful,,,,
52,successful,,,,
2585,successful,,,,
1475,failed,,,,
2981,failed,,,,
2476,failed,,,,
2322,successful,,,,
1621,successful,,,,
2775,successful,,,,
37,successful,,,,
1549,successful,,,,
3062,failed,,,,
1533,successful,,,,
1135,failed,,,,
32,successful,,,,
3146,failed,,,,
1381,successful,,,,
1653,failed,,,,
1062,successful,,,,
546,failed,,,,
1447,failed,,,,
1889,successful,,,,
358,failed,,,,
164,canceled,,,,
1505,failed,,,,
326,failed,,,,
78,successful,,,,
1006,failed,,,,
875,canceled,,,,
289,successful,,,,
2413,failed,,,,
2762,failed,,,,
2080,failed,,,,
443,successful,,,,
1739,failed,,,,
692,successful,,,,
427,successful,,,,
3192,successful,,,,
113,successful,,,,
2093,failed,,,,
377,successful,,,,
2103,failed,,,,
2087,successful,,,,
170,failed,,,,
55,successful,,,,
1934,successful,,,,
374,failed,,,,
2678,successful,,,,
68,successful,,,,
1265,failed,,,,
565,canceled,,,,
2040,successful,,,,
300,canceled,,,,
1952,failed,,,,
1873,successful,,,,
2274,canceled,,,,
1812,successful,,,,
2504,successful,,,,
2938,failed,,,,
2113,canceled,,,,
353,failed,,,,
1052,failed,,,,
2122,failed,,,,
3061,successful,,,,
1330,successful,,,,
2336,successful,,,,
2889,successful,,,,
202,successful,,,,
1876,canceled,,,,
865,failed,,,,
3153,successful,,,,
266,successful,,,,
2686,successful,,,,
2208,successful,,,,
725,successful,,,,
1755,successful,,,,
195,successful,,,,
1882,successful,,,,
3162,successful,,,,
1106,successful,,,,
2951,successful,,,,
2924,successful,,,,
985,failed,,,,
2408,failed,,,,
971,failed,,,,
3122,successful,,,,
1432,failed,,,,
305,successful,,,,
2669,successful,,,,
80,failed,,,,
2757,successful,,,,
930,successful,,,,
2047,canceled,,,,
179,successful,,,,
2395,successful,,,,
1443,successful,,,,
1956,failed,,,,
2034,successful,,,,
877,successful,,,,
2836,failed,,,,
470,successful,,,,
2819,successful,,,,
685,canceled,,,,
876,successful,,,,
959,successful,,,,
2764,successful,,,,
1213,failed,,,,
1825,successful,,,,
1625,failed,,,,
3143,successful,,,,
2973,failed,,,,
175,successful,,,,
1368,successful,,,,
1418,successful,,,,
1563,failed,,,,
1971,successful,,,,
1344,failed,,,,
3097,successful,,,,
48,successful,,,,
2576,successful,,,,
821,successful,,,,
313,failed,,,,
699,failed,,,,
2423,failed,,,,
1951,failed,,,,
2570,failed,,,,
2105,successful,,,,
1762,successful,,,,
2777,successful,,,,
30,failed,,,,
3139,successful,,,,
356,successful,,,,
1050,successful,,,,
1862,failed,,,,
2354,failed,,,,
514,failed,,,,
2432,failed,,,,
751,failed,,,,
531,successful,,,,
2445,successful,,,,
2057,successful,,,,
2036,failed,,,,
127,failed,,,,
390,successful,,,,
939,canceled,,,,
2655,successful,,,,
1244,failed,,,,
3076,successful,,,,
2957,successful,,,,
1859,successful,,,,
439,successful,,,,
1303,failed,,,,
2294,successful,,,,
2685,successful,,,,
988,successful,,,,
669,failed,,,,
1130,successful,,,,
675,failed,,,,
670,successful,,,,
2940,failed,,,,
117,failed,,,,
1338,successful,,,,
709,successful,,,,
1057,successful,,,,
2470,successful,,,,
940,successful,,,,
487,successful,,,,
2793,successful,,,,
2818,successful,,,,
553,failed,,,,
1151,canceled,,,,
3004,successful,,,,
3014,successful,,,,
1651,successful,,,,
1730,failed,,,,
2280,successful,,,,
349,failed,,,,
1339,failed,,,,
1696,failed,,,,
2865,successful,,,,
3024,successful,,,,
341,failed,,,,
2885,failed,,,,
2177,failed,,,,
632,successful,,,,
2450,failed,,,,
286,successful,,,,
2745,failed,,,,
2313,failed,,,,
676,successful,,,,
417,successful,,,,
434,successful,,,,
3011,successful,,,,
2314,failed,,,,
1327,failed,,,,
2160,successful,,,,
2929,successful,,,,
1646,successful,,,,
2107,successful,,,,
842,failed,,,,
691,successful,,,,
2808,failed,,,,
1949,successful,,,,
3035,successful,,,,
2035,failed,,,,
3172,successful,,,,
2291,successful,,,,
3129,failed,,,,
641,successful,,,,
702,successful,,,,
2025,successful,,,,
1067,successful,,,,
197,failed,,,,
1103,successful,,,,
2110,failed,,,,
750,canceled,,,,
114,successful,,,,
1814,successful,,,,
1623,failed,,,,
558,failed,,,,
2303,successful,,,,
2371,canceled,,,,
2665,failed,,,,
1670,successful,,,,
2916,successful,,,,
302,successful,,,,
534,failed,,,,
1805,failed,,,,
964,successful,,,,
835,failed,,,,
2734,failed,,,,
316,failed,,,,
2205,successful,,,,
336,successful,,,,
2509,successful,,,,
378,failed,,,,
1216,canceled,,,,
2089,successful,,,,
742,successful,,,,
1423,successful,,,,
1550,successful,,,,
2776,failed,,,,
1055,failed,,,,
2197,successful,,,,
1652,failed,,,,
764,canceled,,,,
2003,successful,,,,
761,successful,,,,
2790,failed,,,,
1635,failed,,,,
735,successful,,,,
1905,failed,,,,
1169,failed,,,,
1165,successful,,,,
3040,canceled,,,,
50,successful,,,,
2964,successful,,,,
2603,successful,,,,
2250,successful,,,,
513,failed,,,,
586,successful,,,,
1291,failed,,,,
2244,failed,,,,
2404,canceled,,,,
1973,failed,,,,
1813,successful,,,,
76,successful,,,,
2986,successful,,,,
3136,failed,,,,
2545,canceled,,,,
2612,successful,,,,
2402,successful,,,,
385,successful,,,,
1238,successful,,,,
2489,failed,,,,
393,failed,,,,
557,successful,,,,
521,successful,,,,
42,successful,,,,
1823,failed,,,,
1711,successful,,,,
2490,failed,,,,
1234,successful,,,,
2791,failed,,,,
338,successful,,,,
2648,successful,,,,
1221,successful,,,,
1891,canceled,,,,
1068,successful,,,,
1807,failed,,,,
116,failed,,,,
2566,successful,,,,
1969,successful,,,,
3007,successful,,,,
1459,successful,,,,
2065,successful,,,,
1683,failed,,,,
2099,successful,,,,
387,successful,,,,
932,failed,,,,
84,failed,,,,
501,successful,,,,
1610,successful,,,,
1634,successful,,,,
2948,successful,,,,
2736,failed,,,,
3098,failed,,,,
418,successful,,,,
509,canceled,,,,
2139,failed,,,,
2926,failed,,,,
2369,successful,,,,
2077,successful,,,,
1354,successful,,,,
1788,canceled,,,,
488,successful,,,,
29,failed,,,,
159,successful,,,,
267,successful,,,,
41,successful,,,,
3184,successful,,,,
1111,successful,,,,
516,successful,,,,
1237,failed,,,,
141,successful,,,,
2893,canceled,,,,
580,successful,,,,
698,failed,,,,
564,failed,,,,
1714,failed,,,,
2614,successful,,,,
539,failed,,,,
467,successful,,,,
1095,successful,,,,
2667,failed,,,,
1278,successful,,,,
2635,failed,,,,
1654,successful,,,,
2403,failed,,,,
1090,failed,,,,
1769,successful,,,,
1349,failed,,,,
766,successful,,,,
2869,successful,,,,
2340,successful,,,,
2464,successful,,,,
2594,canceled,,,,
342,successful,,,,
2393,failed,,,,
2609,successful,,,,
854,successful,,,,
2484,successful,,,,
663,successful,,,,
2159,successful,,,,
1526,successful,,,,
2365,canceled,,,,
1724,failed,,,,
1808,successful,,,,
3111,failed,,,,
2780,successful,,,,
2758,successful,,,,
322,successful,,,,
810,failed,,,,
2062,successful,,,,
1204,successful,,,,
1668,failed,,,,
1494,failed,,,,
1205,successful,,,,
2963,failed,,,,
1559,successful,,,,
174,canceled,,,,
2171,failed,,,,
1038,successful,,,,
2915,failed,,,,
3051,successful,,,,
407,successful,,,,
2563,successful,,,,
1743,successful,,,,
2600,failed,,,,
53,successful,,,,
1336,failed,,,,
2852,successful,,,,
2912,successful,,,,
1409,failed,,,,
3113,successful,,,,
23,failed,,,,
2440,successful,,,,
1255,canceled,,,,
2726,successful,,,,
583,failed,,,,
990,canceled,,,,
936,successful,,,,
1994,failed,,,,
726,failed,,,,
960,successful,,,,
544,successful,,,,
1097,failed,,,,
2606,successful,,,,
1172,failed,,,,
1586,failed,,,,
2976,successful,,,,
290,successful,,,,
890,failed,,,,
1261,successful,,,,
1260,failed,,,,
2331,successful,,,,
2141,failed,,,,
2905,failed,,,,
682,successful,,,,
206,successful,,,,
3150,successful,,,,
2638,canceled,,,,
237,successful,,,,
2060,successful,,,,
1803,successful,,,,
2239,successful,,,,
1363,successful,,,,
1365,failed,,,,
978,successful,,,,
2465,successful,,,,
2015,successful,,,,
1620,failed,,,,
3030,failed,,,,
2560,failed,,,,
2215,failed,,,,
780,successful,,,,
225,successful,,,,
906,successful,,,,
1950,failed,,,,
3064,failed,,,,
1061,successful,,,,
1410,successful,,,,
1485,successful,,,,
495,failed,,,,
611,failed,,,,
60,successful,,,,
1719,failed,,,,
3208,successful,,,,
671,successful,,,,
1593,successful,,,,
975,successful,,,,
2198,successful,,,,
2046,successful,,,,
2435,successful,,,,
1909,successful,,,,
894,successful,,,,
2599,successful,,,,
1307,failed,,,,
422,successful,,,,
2991,failed,,,,
2821,successful,,,,
1277,successful,,,,
2547,failed,,,,
790,successful,,,,
1521,failed,,,,
3165,successful,,,,
1024,successful,,,,
2944,successful,,,,
905,successful,,,,
1179,failed,,,,
415,successful,,,,
747,successful,,,,
1077,successful,,,,
220,failed,,,,
1401,successful,,,,
1010,failed,,,,
2431,successful,,,,
2071,failed,,,,
1016,canceled,,,,
1015,successful,,,,
2430,failed,,,,
2029,successful,,,,
1855,successful,,,,
3055,successful,,,,
864,failed,,,,
1558,successful,,,,
291,successful,,,,
2909,successful,,,,
423,failed,,,,
1257,successful,,,,
746,successful,,,,
201,successful,,,,
3187,successful,,,,
597,successful,,,,
797,successful,,,,
2175,failed,,,,
2081,successful,,,,
2309,successful,,,,
87,failed,,,,
2820,successful,,,,
476,failed,,,,
1649,successful,,,,
3182,failed,,,,
1193,failed,,,,
1693,canceled,,,,
649,failed,,,,
147,failed,,,,
873,successful,,,,
1300,failed,,,,
2530,failed,,,,
121,successful,,,,
2653,canceled,,,,
2242,canceled,,,,
2632,successful,,,,
1849,successful,,,,
210,successful,,,,
911,successful,,,,
944,successful,,,,
1384,failed,,,,
2660,failed,,,,
1436,canceled,,,,
2454,successful,,,,
1760,failed,,,,
1722,failed,,,,
602,successful,,,,
1689,successful,,,,
1315,failed,,,,
2657,successful,,,,
657,failed,,,,
503,canceled,,,,
2067,successful,,,,
1245,successful,,,,
3039,failed,,,,
2588,failed,,,,
2529,canceled,,,,
2965,failed,,,,
963,successful,,,,
2394,successful,,,,
1687,successful,,,,
878,failed,,,,
2134,canceled,,,,
2097,failed,,,,
188,successful,,,,
784,failed,,,,
2381,successful,,,,
1145,successful,,,,
2514,failed,,,,
1894,failed,,,,
1883,canceled,,,,
1239,failed,,,,
